SubmissionDate,date,community_name,Cohort,Grazing Block,grazing_report_coordinates-Latitude,grazing_report_coordinates-Longitude,grazing_report_coordinates-Altitude,grazing_report_coordinates-Accuracy,number_of_animals,non_member_cattle_on_block,total number of animals
07:07:39,27/08/2025,Kazungwe,Cohort 1,Mutemwa/ Harvested Fields,-17.1948413,24.3372341,1033.5,4.816,207,0,207
07:33:09,27/08/2025,Mushukula,Cohort 1,Mutemwa Forest Area,-17.0367316,24.5180618,1079.6,4.8,700,0,700
08:29:40,27/08/2025,Kangubu,Cohort 1,Kangubu Harvested Fields,-17.1444611,24.792826,993.7,4.35,1444,0,1444
09:50:06,27/08/2025,Kapokoto,Cohort 1,Mutemwa/ Harvested Fields,-17.3718623,24.3768498,1008.8,4.9,496,0,496
12:29:44,27/08/2025,Nakatindi_Sesheke,Cohort 2,Nakatindi(Sesheke) Harvested Fields,-17.4491461,24.3367348,1006.3,4.75,540,0,540
12:42:19,27/08/2025,Namatwi,Cohort 2,Setako,-17.3221221,24.2811419,1034.7,4.983,351,0,351
15:37:47,27/08/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.217196,24.6109651,1028.1,4.9,2000,0,2000
07:08:14,27/08/2025,Lutaba,Cohort 1,Lutaba Mutemwa,-17.2028819,24.7318649,1002.5,4.94,1187,88,1275
07:42:48,27/08/2025,Tahalima,Cohort 1,Zambezi Plains,-17.4777145,24.5914999,942.6,4.2,1050,900,1950
15:04:46,27/08/2025,Ibeele,Cohort 1,Ibeele,-17.0390707,24.3894421,1063.2,4.4,500,0,500
07:27:37,27/08/2025,Mazaba,Cohort 2,Mazaba Harvested Fields,-17.1798702,24.2751393,1040.6,4.916,355,0,355
08:49:12,27/08/2025,Loanja,Cohort 1,Namalambwe,-17.2917822,24.8130636,969.4,4.35,1836,0,1836
11:28:39,27/08/2025,Silangu,Cohort 0,Loanja Plains,-17.2966656,24.7220462,986.9,4.966,550,0,550
15:00:55,27/08/2025,Maziba,Cohort 2,Maziba Plain,-17.0127449,24.2239441,1024.4,4.788,510,0,510
08:22:43,27/08/2025,Chilulu,Cohort 2,Chilulu Mutemwa,-17.1776602,24.2369813,1003.7,2.587,376,0,376
08:38:42,27/08/2025,Simungoma,Cohort 1,Zambezi Plains,-17.4448685,24.6681213,945.9,3.2,890,11,901
17:06:17,27/08/2025,Sawmills,Cohort 1,Sawmills Mutemwa/ Harvested Fields,-17.4458651,24.3503555,968.4,4.933,722,0,722
04:34:23,28/08/2025,Nkuse,Cohort 1,Nkuse Harvested Fields,-17.2488589,24.7104418,988.9,3.86,325,0,325
08:09:06,28/08/2025,Mazauli,Cohort 2,Masimu,-17.3557209,24.1936298,1030.8,5,620,0,620
09:18:36,28/08/2025,Situwa,Cohort 0,Zambezi Plains,-17.6641522,25.1099914,936.5,4.95,2311,0,2311
13:46:48,28/08/2025,Mutelo,Cohort 0,Simachembele,-17.1744117,25.1098083,962.1,4.916,3425,0,3425
16:04:36,28/08/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4706227,24.5681962,965.5,4.7,3360,0,3360
09:59:42,28/08/2025,Kobya,Cohort 0,Masese,-17.29139,24.6394367,978.3,4.62,1485,0,1485
11:54:43,28/08/2025,Sitaba,Cohort 0,Sitaba Upland Forest,-17.2609748,24.8978445,951.7,4.983,850,0,850
18:12:00,28/08/2025,Katete,Cohort 2,Katete Plain,-17.1183702,24.2848677,1015.9,4.333,610,0,610
06:28:21,29/08/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Libala,-17.2962145,24.5630746,1002.3,4.96,155,0,155
07:04:00,29/08/2025,Kakulwani,Cohort 1,Mangonda Island,-17.4917303,24.7235731,947.8,4.5,3000,0,3000
07:58:31,29/08/2025,Kamusa,Cohort 0,Lower Lands,-17.3178885,24.9899042,966.5,3.88,3026,0,3026
09:14:13,29/08/2025,Manyekanga,Cohort 2,Manyekanga Lisheke,-17.3942863,24.2150253,1005.5,4.485,520,0,520
14:35:07,29/08/2025,Nakatindi_Kazungula,Cohort 0,Simalaha Plains,-17.5445198,25.1814222,968.5,4.866,852,0,852
15:52:38,29/08/2025,Kachola,Cohort 2,Njoko Plain,-16.8526003,24.1418865,990.2,4.2,0,450,450
15:55:56,29/08/2025,Muyabalo,Cohort 2,Libala La Njoko,-17.1412285,24.0703522,955.7,4.983,0,607,607
17:49:14,29/08/2025,Luampungu,Cohort 2,Muwela Plain,-16.7194983,24.254015,1013.1,4.966,0,230,230
17:57:11,29/08/2025,Nalikwanda,Cohort 2,Nalikwanda Lisheke,-17.2181377,24.1902592,1031,4.4,307,0,307
21:40:56,29/08/2025,Ngambwe,Cohort 2,Sinyama,-17.2960107,24.1720757,966.8,4.8,551,0,551
10:22:08,29/08/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8194367,24.1834367,997.9,4.15,0,170,170
13:49:37,29/08/2025,Lilonga,Cohort 2,Lilonga Harvested Fields,-17.3796281,24.2555538,1029.7,4.75,590,0,590
05:46:11,29/08/2025,Nkusu,Cohort 2,Kazumi,-17.0363783,24.1582593,1005.7,4.888,300,0,300
16:23:48,30/08/2025,Kejaya,Cohort 0,Salala,-17.0822637,25.0678802,960.1,4.775,3400,0,3400
13:44:57,30/08/2025,Nakalonzya,Cohort 0,Nakalonzya Harvested Fields,-17.546328,25.2703887,973.9,4.675,2900,0,2900
11:43:38,02/09/2025,Situwa,Cohort 0,Zambezi Plains,-17.6655123,25.1096957,936.7,4.675,2783,0,2783
13:11:24,02/09/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.235845,24.6368533,973.6,4.533,800,0,800
13:17:51,02/09/2025,Namatwi,Cohort 2,Namatwi Mutemwa,-17.3517645,24.2581537,1025.9,4.76,345,0,345
18:11:53,02/09/2025,Nakatindi_Sesheke,Cohort 2,Nakatindi(Sesheke) Harvested Fields,-17.4492449,24.3379705,983,4.76,540,0,540
15:30:32,02/09/2025,Maziba,Cohort 2,Maziba Forest,-17.0048642,24.2226908,1100.7,4.05,510,0,510
09:51:26,02/09/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.1130627,24.0547404,974.2,4.76,0,109,109
05:28:36,03/09/2025,Ibeele,Cohort 1,Ibeele,-17.0373402,24.3862716,1043.7,4.956,500,0,500
07:30:26,03/09/2025,Lusinina,Cohort 1,Loanja Plain,-17.1695946,24.5228859,982.9,4.983,2081,0,2081
09:13:51,03/09/2025,Mushukula,Cohort 1,Loanja Plains,-17.085445,24.506185,999.6,4.1,1250,0,1250
10:06:29,03/09/2025,Kazungwe,Cohort 1,Mutemwa/ Harvested Fields,-17.1953653,24.3370558,1013.9,4.706,280,0,280
10:45:53,03/09/2025,Situwa,Cohort 0,Situwa Plains,-17.6148656,25.2320496,952.5,4.783,952,0,952
15:26:55,03/09/2025,Lutaba,Cohort 1,Lutaba Local Plain,-17.1694296,24.7341209,983.1,4.883,1497,96,1593
18:11:08,03/09/2025,Tahalima,Cohort 1,Zambezi Plains,-17.4568664,24.5751496,939,4.74,1120,980,2100
19:29:25,03/09/2025,Kangubu,Cohort 1,Kangubu Mutemwa,-17.1167736,24.8183051,1015.4,3.5,1103,0,1103
06:26:48,03/09/2025,Silangu,Cohort 0,Loanja Plains,-17.28158,24.6887883,966.6,3.8,450,0,450
11:29:27,03/09/2025,Kobya,Cohort 0,Masese,-17.2775267,24.6475167,970.5,4.8,1487,0,1487
07:40:44,03/09/2025,Nkuse,Cohort 1,Nkuse Harvested Fields,-17.2447207,24.7153024,980.3,3.9,325,0,325
08:47:36,03/09/2025,Situwa,Cohort 0,Zambezi Plains,-17.6641831,25.1099845,936.9,4.95,2856,0,2856
13:31:14,03/09/2025,Katongo,Cohort 1,Zambezi River Plain,-17.48703,24.4814967,938.3,4.883,3908,0,3908
06:54:54,03/09/2025,Loanja,Cohort 1,Namalambwe,-17.289797,24.7851799,972,3.366,1820,0,1820
09:48:58,03/09/2025,Kapokoto,Cohort 1,Mutemwa/ Harvested Fields,-17.3719436,24.3782359,990.8,4.8,503,0,503
16:39:23,03/09/2025,Simungoma,Cohort 1,Zambezi Plains,-17.4487173,24.6832143,939.6,4.4,680,12,692
17:35:34,03/09/2025,Sawmills,Cohort 1,Sawmills Mutemwa/ Harvested Fields,-17.4474405,24.3511172,978.6,4.46,677,0,677
07:28:59,04/09/2025,Namatwi,Cohort 2,Namatwi Mutemwa,-17.3704451,24.2466504,1001.1,4.7,9,320,329
08:15:07,04/09/2025,Kachola,Cohort 2,Njoko Plain,-16.8441173,24.1456374,1004,4.866,0,520,520
08:24:02,04/09/2025,Kamusa,Cohort 0,Machile Plains,-17.3154311,24.9946379,968.831,3.9,1855,0,1855
08:24:07,04/09/2025,Chilulu,Cohort 2,Chilulu Mutemwa,-17.1781233,24.2271067,1040.6,4.1,381,0,381
15:15:53,04/09/2025,Mazauli,Cohort 2,Masimu,-17.3427346,24.1857893,1030.7,3.55,624,0,624
18:25:46,04/09/2025,Luampungu,Cohort 2,Nambwiya Plain,-16.6460543,24.3461181,997.6,3.7,0,278,278
05:11:43,04/09/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4781883,24.5688972,941.2,2.125,3300,0,3300
06:06:41,04/09/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4775752,24.5700719,950.8,4.2,3200,0,3200
07:09:48,04/09/2025,Sitaba,Cohort 0,Machile Plains,-17.2571279,24.9536284,951.5,4.097,883,0,883
15:37:28,04/09/2025,Mutelo,Cohort 0,Simachembele,-17.1697067,25.0879467,970.7,4.84,3421,0,3421
07:03:41,05/09/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2763316,24.3919824,962.2,4.78,1012,0,1012
07:07:57,05/09/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Libala,-17.2965664,24.5594274,989.9,4.733,150,0,150
08:15:11,05/09/2025,Kejaya,Cohort 0,Salala,-17.091995,25.06534,974.8,4.966,3401,0,3401
09:58:34,05/09/2025,Nkusu,Cohort 2,Kazumi,-17.0365488,24.1576322,1015.3,4.7,300,0,300
12:10:46,05/09/2025,Manyekanga,Cohort 2,Manyekanga Lisheke,-17.392419,24.2161507,981.1,4.6,520,0,520
12:32:37,05/09/2025,Lusu,Cohort 2,Lusu Plain,-17.1718881,24.1755531,986.9,5,321,0,321
14:55:51,05/09/2025,Katete,Cohort 2,Katete Plain,-17.1182133,24.2848166,1007.9,4.85,610,0,610
15:27:49,05/09/2025,Nakatindi_Kazungula,Cohort 0,Simalaha Plains,-17.5464191,25.1848569,948.6,3.6,675,0,675
16:49:17,05/09/2025,Muyabalo,Cohort 2,Libala La Njoko,-17.1084416,24.071655,935.5,4.95,0,608,608
18:08:36,05/09/2025,Nalikwanda,Cohort 2,Nalikwanda Lisheke,-17.237139,24.1572567,1021.2,4.6,307,0,307
00:21:35,05/09/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8083286,24.1914828,991.2,3.15,0,160,160
14:46:03,05/09/2025,Kakulwani,Cohort 1,Mangonda Island,-17.490995,24.7205533,972.2,2.9,3000,0,3000
16:48:19,05/09/2025,Lilonga,Cohort 2,Lilonga Lisheke,-17.3829065,24.2802671,1012.6,5,600,0,600
15:08:49,05/09/2025,Ngambwe,Cohort 2,Mukusi,-17.3106483,24.1683548,1007,5,554,0,554
09:05:03,06/09/2025,Nakalonzya,Cohort 0,Nakalonzya Plain,-17.5454835,25.2718653,949.2,4.766,3021,0,3021
16:03:43,06/09/2025,Mazaba,Cohort 2,Libala La Mazaba,-17.1646192,24.2478492,999,4.5,380,0,380
10:31:52,08/09/2025,Kamusa,Cohort 0,Machile Plains,-17.330274,25.006192,960.592,2.45,1855,0,1855
14:21:01,09/09/2025,Situwa,Cohort 0,Situwa Plains,-17.6157769,25.2310239,952.8,4.675,937,0,937
09:00:41,09/09/2025,Maziba,Cohort 2,Maziba Forest,-17.0040204,24.21467,1060.4,4.566,510,0,510
18:21:49,09/09/2025,Katongo,Cohort 1,Zambezi River Plain,-17.48764,24.4836967,936.5,4.733,2916,0,2916
12:29:35,09/09/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4773679,24.569519,949.4,3.5,3150,0,3150
07:08:17,10/09/2025,Ibeele,Cohort 1,Ibeele,-17.0371821,24.3853878,1043.1,4.5,500,0,500
08:09:41,10/09/2025,Lusinina,Cohort 1,Loanja Plain,-17.166926,24.5213791,990.4,4.72,2081,0,2081
10:22:11,10/09/2025,Mushukula,Cohort 1,Loanja Plains,-17.0816098,24.5053767,1005,3.46,1208,0,1208
13:18:50,10/09/2025,Sawmills,Cohort 1,Sawmills Mutemwa/ Harvested Fields,-17.4448917,24.3502933,982.1,4.85,750,0,750
13:55:52,10/09/2025,Kapokoto,Cohort 1,Mutemwa/ Harvested Fields,-17.3820508,24.3649547,1030.9,5,460,0,460
15:19:32,10/09/2025,Kazungwe,Cohort 1,Mutemwa/ Harvested Fields,-17.20621,24.3351317,1031.6,4.54,307,0,307
16:40:57,10/09/2025,Loanja,Cohort 1,Lisa La White,-17.3102933,24.7624283,986.4,4.983,1299,0,1299
07:22:29,10/09/2025,Nkuse,Cohort 1,Nkuse Harvested Fields,-17.2417862,24.71788,992.2,4.35,325,0,325
07:26:58,10/09/2025,Lutaba,Cohort 1,Lutaba Local Plain,-17.1701639,24.7371345,982.8,4.4,1199,25,1224
08:47:00,10/09/2025,Silangu,Cohort 0,Loanja Plains,-17.2821998,24.6956861,984.5,3.656,536,0,536
18:52:05,10/09/2025,Kangubu,Cohort 1,Kangubu Mutemwa,-17.1136231,24.8174258,981.7,4.8,1363,0,1363
05:57:27,10/09/2025,Kobya,Cohort 0,Harvested Field,-17.3093818,24.6472374,980.9,4.933,1490,0,1490
08:58:31,10/09/2025,Lusu,Cohort 2,Lusu Plain,-17.1735728,24.1730065,987.6,4.5,312,0,312
06:56:25,10/09/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.1146863,24.0666497,969.3,4.966,0,700,700
17:35:35,10/09/2025,Simungoma,Cohort 1,Zambezi Plains,-17.4452689,24.6633575,940.1,2.462,1280,11,1291
08:37:55,11/09/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2664243,24.4063829,994.5,2.685,1012,0,1012
11:08:40,11/09/2025,Manyekanga,Cohort 2,Manyekanga Lisheke,-17.3952033,24.2171617,1035.3,2.6,520,0,520
11:58:46,11/09/2025,Nakatindi_Sesheke,Cohort 2,Nakatindi(Sesheke) Harvested Fields,-17.4490563,24.3389566,992.2,2.414,545,0,545
13:09:51,11/09/2025,Tahalima,Cohort 1,Zambezi Plains,-17.449625,24.6069233,942.8,4.8,1100,1050,2150
14:11:41,11/09/2025,Namatwi,Cohort 2,Tou Ya Lishumi,-17.3458685,24.2661244,1038.3,4.94,351,0,351
14:19:10,11/09/2025,Luampungu,Cohort 2,Muwela Plain,-16.7095104,24.285105,983.8,4.115,0,380,380
16:18:47,11/09/2025,Katete,Cohort 2,Katete Plain,-17.0687735,24.3091403,1024.9,2.65,610,0,610
05:12:36,11/09/2025,Nakatindi_Kazungula,Cohort 0,Kabuyu,-17.5360902,25.1875768,951.4,4.533,1300,0,1300
06:59:36,11/09/2025,Mazaba,Cohort 2,Libala La Mazaba,-17.1622452,24.2535842,995.6,2.8,400,0,400
10:56:40,11/09/2025,Chilulu,Cohort 2,Chilulu Mutemwa,-17.181363,24.2185803,1040.8,3.8,377,0,377
19:48:07,11/09/2025,Sitaba,Cohort 0,Sitaba Upland Forest,-17.2070086,24.9234221,951.7,3.1,605,0,605
20:17:57,11/09/2025,Kakulwani,Cohort 1,Mangonda Island,-17.4880816,24.7198301,945.6,3.5,3000,0,3000
10:39:39,12/09/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Mutemwa,-17.28438,24.5464167,985.5,2.6,111,0,111
06:50:56,12/09/2025,Muyabalo,Cohort 2,Libala La Njoko,-17.122196,24.0698123,970.6,4.8,0,608,608
07:49:25,12/09/2025,Mutelo,Cohort 0,Simachembele,-17.1777867,25.09648,936.9,4.966,3520,0,3520
09:11:31,12/09/2025,Mazauli,Cohort 2,Masimu,-17.3329727,24.1804655,1035.4,4.783,628,0,628
11:32:08,12/09/2025,Kachola,Cohort 2,Njoko Plain,-16.8385998,24.1519786,993.4,4,0,528,528
11:36:32,12/09/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.232872,24.6294036,983.7,4.75,1500,0,1500
14:44:01,12/09/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8293465,24.177538,988.2,4.95,0,165,165
16:20:58,12/09/2025,Nalikwanda,Cohort 2,Nalikwanda Lisheke,-17.2236079,24.1379239,1003.2,3.5,307,0,307
17:16:25,12/09/2025,Ngambwe,Cohort 2,Mukusi,-17.3106367,24.1704783,995.9,4.316,554,0,554
18:57:00,12/09/2025,Lilonga,Cohort 2,Lilonga Lisheke,-17.383633,24.2665943,1017.6,4.833,602,6,608
12:09:41,12/09/2025,Nkusu,Cohort 2,Kazumi,-17.0403274,24.1522795,1054.7,4.666,300,0,300
06:35:41,13/09/2025,Nakalonzya,Cohort 0,Nakalonzya Plain,-17.5455451,25.2727323,1023.8,4.8,2700,0,2700
20:16:53,13/09/2025,Kejaya,Cohort 0,Salala,-17.1087508,25.092412,957.6,3,3401,0,3401
17:35:35,15/09/2025,Ibeele,Cohort 1,Ibeele,-17.037057,24.3841993,1043,4.233,500,0,500
09:25:17,16/09/2025,Maziba,Cohort 2,Maziba Forest,-17.0037025,24.202333,1046.7,3.93,508,0,508
13:48:13,16/09/2025,Situwa,Cohort 0,Zambezi Plains,-17.6707398,25.111319,947.1,4,2564,0,2564
10:11:02,16/09/2025,Silangu,Cohort 0,Loanja Plains,-17.2825404,24.6977939,969.7,4.933,500,0,500
12:47:34,16/09/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.2187367,24.628005,987.4,4.503,800,0,800
15:08:13,16/09/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.0785013,24.0379893,947.3,4.7,0,379,379
06:04:25,17/09/2025,Kazungwe,Cohort 1,Mutemwa/ Harvested Fields,-17.2066749,24.3349835,1044,3.566,180,0,180
09:28:55,17/09/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2673401,24.4066562,985.6,4.816,1012,0,1012
10:18:08,17/09/2025,Lusinina,Cohort 1,Loanja Plain,-17.1650017,24.5161817,998.4,4.12,2080,0,2080
10:52:25,17/09/2025,Lutaba,Cohort 1,Lutaba Local Plain,-17.1927783,24.7450517,987,4.74,1340,18,1358
13:17:54,17/09/2025,Tahalima,Cohort 1,Zambezi Plains,-17.512605,24.6195267,945.5,4.983,1380,850,2230
15:02:11,17/09/2025,Kapokoto,Cohort 1,Mutemwa/ Harvested Fields,-17.3742973,24.3532879,1029.1,4.9,416,0,416
16:54:23,17/09/2025,Kamusa,Cohort 0,Machile Plains,-17.3164453,25.0062888,957.067,4.8,1536,0,1536
07:19:48,17/09/2025,Namatwi,Cohort 2,Tou Ya Lishumi,-17.3549729,24.2652815,1031.1,4.4,351,0,351
14:17:15,17/09/2025,Kangubu,Cohort 1,Kangubu Mutemwa,-17.1095321,24.8169579,957.2,3.8,1472,0,1472
15:39:00,17/09/2025,Situwa,Cohort 0,Kazwili,-17.5909056,25.2531173,974.8,4.9,413,0,413
04:31:08,17/09/2025,Nkuse,Cohort 1,Nkuse Harvested Fields,-17.2393934,24.7185548,976.9,4.9,325,0,325
07:52:24,17/09/2025,Kobya,Cohort 0,Harvested Field,-17.3045752,24.6534136,987.7,3.45,1492,0,1492
09:41:48,17/09/2025,Loanja,Cohort 1,Lisa La White,-17.30814,24.7629267,987.7,4.983,1302,0,1302
10:48:37,17/09/2025,Chilulu,Cohort 2,Chilulu Mutemwa,-17.1786111,24.2132425,1039.2,4.75,381,0,381
15:35:54,17/09/2025,Sawmills,Cohort 1,Sawmills Mutemwa/ Harvested Fields,-17.4431922,24.3492599,971.2,4.3,800,0,800
09:13:40,17/09/2025,Mushukula,Cohort 1,Loanja Plains,-17.0801183,24.505625,1010,4.6,1113,0,1113
04:34:49,17/09/2025,Lusu,Cohort 2,Lusu Plain,-17.1755226,24.1713493,991.9,4.8,282,0,282
06:14:43,17/09/2025,Simungoma,Cohort 1,Zambezi Plains,-17.4441156,24.6758186,936,4.7,970,12,982
10:01:09,18/09/2025,Nakalonzya,Cohort 0,Nakalonzya Plain,-17.5444034,25.2727517,956.3,4.6,3011,0,3011
11:28:25,18/09/2025,Nakatindi_Sesheke,Cohort 2,Nakatindi(Sesheke) Harvested Fields,-17.4489928,24.3395211,930.9,3.214,545,0,545
13:55:06,18/09/2025,Luampungu,Cohort 2,Looza,-16.7044563,24.2632966,1046,3.66,0,230,230
11:24:03,18/09/2025,Nalikwanda,Cohort 2,Nalikwanda Lisheke,-17.2157795,24.1805248,1044.8,4.728,307,0,307
20:26:15,18/09/2025,Sitaba,Cohort 0,Sitaba Upland Forest,-17.209788,24.9182249,971.6,2.7,833,0,833
12:16:47,19/09/2025,Kachola,Cohort 2,Njoko Plain,-16.8480883,24.156245,1008.4,4.6,0,523,523
06:32:26,19/09/2025,Kakulwani,Cohort 1,Mangonda Island,-17.492945,24.72474,934.4,3.562,3000,0,3000
08:08:35,19/09/2025,Muyabalo,Cohort 2,Libala La Njoko,-17.113705,24.069375,994.8,4.9,0,609,609
08:41:48,19/09/2025,Nakatindi_Kazungula,Cohort 0,Nakatindi Plain,-17.5483805,25.1879104,945.7,4.985,658,0,658
11:07:44,19/09/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Mutemwa,-17.3015344,24.5708103,983.2,4.5,187,0,187
11:13:24,19/09/2025,Mutelo,Cohort 0,Simachembele,-17.1800417,25.09073,979.8,4.733,3421,42,3463
13:40:17,19/09/2025,Manyekanga,Cohort 2,Manyekanga Lisheke,-17.4051175,24.2420331,1044.6,4.733,520,0,520
14:40:21,19/09/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.0578927,24.0713687,989.5,4.7,0,500,500
15:18:03,19/09/2025,Mazaba,Cohort 2,Libala La Mazaba,-17.1638419,24.2589076,1016.1,4.85,325,0,325
16:57:55,19/09/2025,Mazauli,Cohort 2,Mushitu,-17.3491461,24.209387,1014.8,4.85,624,0,624
17:04:19,19/09/2025,Katongo,Cohort 1,Zambezi River Plain,-17.48793,24.4916517,937,4.9,2887,0,2887
06:01:57,19/09/2025,Katete,Cohort 2,Katete Plain,-17.0691817,24.3065233,1058.7,4.85,610,0,610
12:11:42,19/09/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4780733,24.5693017,938.3,3.6,3200,0,3200
12:28:42,19/09/2025,Ngambwe,Cohort 2,Mukusi,-17.3108288,24.1726215,1011.9,4.775,555,0,555
07:46:22,19/09/2025,Lilonga,Cohort 2,Lilonga Lisheke,-17.3837186,24.2789178,982.9,4.9,602,6,608
14:27:47,19/09/2025,Nkusu,Cohort 2,Kazumi,-17.0399368,24.1506434,1054.4,2.566,300,0,300
06:05:10,20/09/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8081667,24.192835,1006.9,3.8,0,160,160
09:12:30,20/09/2025,Kejaya,Cohort 0,Salala,-17.0901932,25.0969817,1012,4.983,3401,0,3401
14:47:01,22/09/2025,Ibeele,Cohort 1,Ibeele,-17.0392382,24.3999377,1062.3,4.7,500,0,500
13:11:43,23/09/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Mutemwa,-17.2893909,24.5534882,989.1,4.95,186,0,186
09:35:26,23/09/2025,Maziba,Cohort 2,Maziba Forest,-17.0031719,24.1921964,1053.2,2.616,508,0,508
11:25:39,23/09/2025,Nakatindi_Sesheke,Cohort 2,Nakatindi(Sesheke) Harvested Fields,-17.4488446,24.3408593,1000.3,4.42,545,0,545
04:22:34,23/09/2025,Situwa,Cohort 0,Zambezi Plains,-17.6723547,25.1128777,943.3,4.1,2809,0,2809
05:21:45,23/09/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.0594586,24.0763442,1044.9,4.82,0,500,500
06:38:58,24/09/2025,Kazungwe,Cohort 1,Mutemwa/ Harvested Fields,-17.2082899,24.3371216,1039.4,4.625,186,0,186
06:49:55,24/09/2025,Lusinina,Cohort 1,Loanja Plain,-17.1624898,24.5142957,1027.8,3.5,2081,0,2081
07:15:28,24/09/2025,Mushukula,Cohort 1,Loanja Plains,-17.07604,24.50601,1013.1,3.9,700,0,700
10:12:17,24/09/2025,Kapokoto,Cohort 1,Mutemwa/ Harvested Fields,-17.3736454,24.3773707,1035.1,4.666,311,0,311
11:35:19,24/09/2025,Situwa,Cohort 0,Kazwili,-17.5931279,25.2513196,974.2,3.866,213,0,213
13:04:36,24/09/2025,Kangubu,Cohort 1,Kangubu Mutemwa,-17.1043226,24.8158644,976.3,3.083,1341,0,1341
13:52:11,24/09/2025,Nkuse,Cohort 1,Nkuse Harvested Fields,-17.2357833,24.7172134,1009,4.2,325,0,325
15:48:39,24/09/2025,Lutaba,Cohort 1,Lutaba Local Plain,-17.1923036,24.7267621,997.5,3.875,1391,22,1413
16:16:59,24/09/2025,Kobya,Cohort 0,Harvested Field,-17.3158617,24.65366,998.6,4.766,1495,0,1495
16:18:33,24/09/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.2445533,24.6320783,991.1,4.683,800,0,800
16:57:35,24/09/2025,Tahalima,Cohort 1,Zambezi Plains,-17.5106267,24.6186067,932.1,4.9,1420,750,2170
17:30:59,24/09/2025,Loanja,Cohort 1,Lisa La White,-17.3064874,24.7552669,986.3,4.566,1302,0,1302
21:41:12,24/09/2025,Kamusa,Cohort 0,Machile Plains,-17.3145099,25.0130339,958.949,4.816,1855,0,1855
09:35:28,24/09/2025,Katongo,Cohort 1,Zambezi River Plain,-17.48976,24.497345,941.4,4.62,2883,0,2883
11:21:20,24/09/2025,Simungoma,Cohort 1,Zambezi Plains,-17.4517374,24.6787325,939.3,4.6,2340,11,2351
08:55:37,24/09/2025,Lusu,Cohort 2,Lusu Plain,-17.1764246,24.1687458,990.6,4.88,295,0,295
07:13:43,24/09/2025,Sawmills,Cohort 1,Sawmills Mutemwa/ Harvested Fields,-17.4403275,24.3487561,963.2,4.925,750,0,750
11:59:00,24/09/2025,Silangu,Cohort 0,Loanja Plains,-17.2830025,24.7031093,974.8,2.342,600,0,600
09:00:35,25/09/2025,Muyabalo,Cohort 2,Libala La Njoko,-17.1520302,24.0749717,950.7,3.9,0,609,609
09:26:55,25/09/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2688742,24.4000423,1015,4.866,1012,0,1012
15:40:18,25/09/2025,Chilulu,Cohort 2,Chilulu Mutemwa,-17.1866233,24.2043567,1063.5,3.533,379,0,379
16:56:07,25/09/2025,Kachola,Cohort 2,Njoko Plain,-16.8505683,24.142515,967.7,4.6,0,523,523
07:40:34,25/09/2025,Sitaba,Cohort 0,Sitaba Upland Forest,-17.2072163,24.9170854,943.9,4.74,727,0,727
13:18:42,25/09/2025,Katete,Cohort 2,Katete Harvested Fields (Upperland And Low Land),-17.1115877,24.2886596,1027.2,4.5,610,0,610
08:39:40,25/09/2025,Mazaba,Cohort 2,Libala La Mazaba,-17.1628676,24.2567951,981.9,4.7,405,0,405
05:56:20,25/09/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8119771,24.2036573,986.5,3.4,0,160,160
08:07:32,25/09/2025,Mutelo,Cohort 0,Simachembele,-17.184855,25.0958733,986.2,4.3,3520,0,3520
08:01:21,26/09/2025,Kejaya,Cohort 0,Salala,-17.0707245,25.0957279,968.6,4.3,3401,0,3401
08:18:29,26/09/2025,Nakalonzya,Cohort 0,Bimba,-17.5250893,25.2764162,983.3,4.875,2000,0,2000
